JAN,SHOSINM,KANSU,SAKUHINNM,DAIGENRENM,CHUGENRENM,SHOGENRENM,SIKIRIBANNM,SHPNSHANM,CHOSHANM,SOSHONM
9784092311619,名探偵コナン　から紅の恋歌－ラブレター－,,名探偵コナン　から紅の恋歌－ラブレター－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092312289,名探偵コナン　ゼロの執行人,,名探偵コナン　ゼロの執行人,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313347,糸　映画ノベライズ版,,糸　映画ノベライズ版,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,時海結以,小学館ジュニア文庫
9784092313552,名探偵コナン　ブラックインパクト！　組織の手が届く瞬間,,名探偵コナン　ブラックインパクト！　組織の手が届く瞬間,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313286,２分の１の魔法,,２分の１の魔法,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スザンヌ・フランシス,小学館ジュニア文庫
9784092313279,名探偵コナン　赤井一家セレクション　緋色の推理記録,,名探偵コナン　赤井一家セレクション　緋色の推理記録,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092313262,名探偵コナン　赤井秀一セレクション　赤と黒の攻防,,名探偵コナン　赤井秀一セレクション　赤と黒の攻防,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092306264,名探偵コナン　１１人目のストライカー,,名探偵コナン　１１人目のストライカー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092306448,ルパン三世ｖｓ名探偵コナンＴＨＥ　ＭＯＶＩＥ,,ルパン三世ｖｓ名探偵コナンＴＨＥ　ＭＯＶＩＥ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092313668,名探偵コナン　赤井秀一緋色の回顧録セレクション　狙撃手の極秘任務,,名探偵コナン　赤井秀一緋色の回顧録セレクション　狙撃手の極秘任務,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092308664,名探偵コナン　純黒の悪夢－ナイトメア－,,名探偵コナン　純黒の悪夢－ナイトメア－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313507,映画　１０万分の１,,映画　１０万分の１,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,時海結以,小学館ジュニア文庫
9784092313484,名探偵コナン　世良真純セレクション　異国帰りの転校生,,名探偵コナン　世良真純セレクション　異国帰りの転校生,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092306479,名探偵コナン　異次元の狙撃手－スナイパー－,,名探偵コナン　異次元の狙撃手－スナイパー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092306516,名探偵コナン　業火の向日葵,,名探偵コナン　業火の向日葵,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092312869,名探偵コナン　怪盗キッドセレクション　月下の予告状－イリュージョン－,,名探偵コナン　怪盗キッドセレクション　月下の予告状－イリュージョン－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092312975,ミュウツーの逆襲　ＥＶＯＬＵＴＩＯＮ,,ミュウツーの逆襲　ＥＶＯＬＵＴＩＯＮ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092312760,小説「映画ドラえもん　のび太の月面探査記」,,小説「映画ドラえもん　のび太の月面探査記」,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻村深月,小学館ジュニア文庫
9784092313804,リアル鬼ごっこ　リプレイ,,リアル鬼ごっこ　リプレイ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江坂純,小学館ジュニア文庫
9784092312302,名探偵コナン　安室透セレクション　ゼロの推理劇－ミステリー－,,名探偵コナン　安室透セレクション　ゼロの推理劇－ミステリー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092313439,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,,華麗なる探偵アリス＆ペンギン　ゴースト・キャッスル,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092895768,すみっコぐらしストーリーズ,,すみっコぐらしストーリーズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,せきちさと,ちゃおノベルズ
9784092306387,名探偵コナン沈黙の１５分－クオーター－,,名探偵コナン沈黙の１５分－クオーター－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092312494,ポケットモンスターみんなの物語＜劇場版＞,,ポケットモンスターみんなの物語＜劇場版＞,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313583,華麗なる探偵アリス＆ペンギン　ウエルカム・ミラーランド,,華麗なる探偵アリス＆ペンギン　ウエルカム・ミラーランド,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313903,名探偵コナン黒ずくめの組織セレクション　黒の策略,,名探偵コナン黒ずくめの組織セレクション　黒の策略,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092306509,名探偵コナン　銀翼の奇術師－マジシャン－,,名探偵コナン　銀翼の奇術師－マジシャン－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092307919,名探偵コナン　迷宮の十字路－クロスロード－,,名探偵コナン　迷宮の十字路－クロスロード－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313965,小説映画ドラえもんのび太の南極カチコチ大冒険,,小説映画ドラえもんのび太の南極カチコチ大冒険,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,白井かなこ,小学館ジュニア文庫
9784092306424,名探偵コナン　探偵たちの鎮魂歌－レクイエム－,,名探偵コナン　探偵たちの鎮魂歌－レクイエム－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092314047,リアル鬼ごっこ　セブンルールズ,,リアル鬼ごっこ　セブンルールズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江坂純,小学館ジュニア文庫
9784092313781,華麗なる探偵アリス＆ペンギン　ウィッシュ・オン・ザ・スターズ,,華麗なる探偵アリス＆ペンギン　ウィッシュ・オン・ザ・スターズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092307629,リアル鬼ごっこ,,リアル鬼ごっこ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山田悠介,小学館ジュニア文庫
9784092307872,名探偵コナン　江戸川コナン失踪事件　史上最悪の二日間,,名探偵コナン　江戸川コナン失踪事件　史上最悪の二日間,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,百瀬しのぶ,小学館ジュニア文庫
9784092314085,ＳＩＮＧシングーネクストステージー,,ＳＩＮＧシングーネクストステージー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,澁谷正子,小学館ジュニア文庫
9784092312098,名探偵コナン　瞳の中の暗殺者,,名探偵コナン　瞳の中の暗殺者,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092312173,小説　映画ドラえもん　のび太の宝島,,小説　映画ドラえもん　のび太の宝島,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,涌井学,小学館ジュニア文庫
9784092313217,名探偵コナン　大怪獣ゴメラＶＳ仮面ヤイバー,,名探偵コナン　大怪獣ゴメラＶＳ仮面ヤイバー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313859,小説二月の勝者ー絶対合格の教室ー春夏の陣,,小説二月の勝者ー絶対合格の教室ー春夏の陣,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,伊豆平成,小学館ジュニア文庫
9784092314030,小説映画ドラえもんのび太の宇宙英雄記,,小説映画ドラえもんのび太の宇宙英雄記,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,福島直浩,小学館ジュニア文庫
9784092306356,名探偵コナン　漆黒の追跡者－チェイサー－,,名探偵コナン　漆黒の追跡者－チェイサー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092313163,映画　妖怪学園Ｙ　猫はＨＥＲＯになれるか,,映画　妖怪学園Ｙ　猫はＨＥＲＯになれるか,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,松井香奈,小学館ジュニア文庫
9784092312548,おはなし！コウペンちゃん　きみに会いにきたよ,,おはなし！コウペンちゃん　きみに会いにきたよ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,深山くのえ,小学館ジュニア文庫
9784092307964,名探偵コナン　天国へのカウントダウン,,名探偵コナン　天国へのカウントダウン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313811,天国の犬ものがたり　いつも一緒,,天国の犬ものがたり　いつも一緒,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092313620,ボス・ベイビー　ファミリー・ミッション,,ボス・ベイビー　ファミリー・ミッション,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,佐藤結,小学館ジュニア文庫
9784092306363,名探偵コナン　天空の難破船－ロスト・シップ－,,名探偵コナン　天空の難破船－ロスト・シップ－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092313996,華麗なる探偵アリス＆ペンギン　ダンシング・グルメ,,華麗なる探偵アリス＆ペンギン　ダンシング・グルメ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313835,はろー！マイベイビー,,はろー！マイベイビー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,綱島深雪,小学館ジュニア文庫
9784092313385,映像研には手を出すな！,,映像研には手を出すな！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,日笠由紀,小学館ジュニア文庫
9784092313521,天国の犬ものがたり～ＨＯＭＥ　ホーム～,,天国の犬ものがたり～ＨＯＭＥ　ホーム～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092313941,探偵ハイネは予言をはずさない,,探偵ハイネは予言をはずさない,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313125,アナと雪の女王２,,アナと雪の女王２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,デイヴィッド・ブレイズ,小学館ジュニア文庫
9784092306394,名探偵コナン　絶海の探偵－プライベート・アイ－,,名探偵コナン　絶海の探偵－プライベート・アイ－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,櫻井武晴,小学館ジュニアシネマ文庫
9784092311336,名探偵コナン　エピソード“ＯＮＥ”小さくなった名探偵,,名探偵コナン　エピソード“ＯＮＥ”小さくなった名探偵,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092306462,名探偵コナン戦慄の楽譜－フルスコア－,,名探偵コナン戦慄の楽譜－フルスコア－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092306455,名探偵コナン　紺碧の棺－ジョリー・ロジャー－,,名探偵コナン　紺碧の棺－ジョリー・ロジャー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニアシネマ文庫
9784092312753,天国の犬ものがたり～はじめまして～,,天国の犬ものがたり～はじめまして～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092314061,私ときどきレッサーパンダ,,私ときどきレッサーパンダ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,代田亜香子,小学館ジュニア文庫
9784092313736,ぜんぶ、藍色だった。,,ぜんぶ、藍色だった。,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,木爾チレン,小学館ジュニア文庫
9784092313743,あの夏のルカ,,あの夏のルカ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スティーブ・ベーリング,小学館ジュニア文庫
9784092307896,まじっく快斗１４１２,１,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092312944,名探偵コナン　京極真セレクション　蹴撃の事件録－バトル－,,名探偵コナン　京極真セレクション　蹴撃の事件録－バトル－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092313361,いじめ　女王のいる教室,,いじめ　女王のいる教室,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,武内昌美,小学館ジュニア文庫
9784092311794,ポケットモンスター＜劇場版＞　キミにきめた！,,ポケットモンスター＜劇場版＞　キミにきめた！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313446,ディセンダント,３,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,カリン・デイヴィス,小学館ジュニア文庫
9784092307735,名探偵コナン　水平線上の陰謀－ストラテジー－,,名探偵コナン　水平線上の陰謀－ストラテジー－,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092307674,華麗なる探偵アリス＆ペンギン,,華麗なる探偵アリス＆ペンギン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092314146,名探偵コナン　警察セレクション命がけの刑事たち,,名探偵コナン　警察セレクション命がけの刑事たち,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,酒井匙,小学館ジュニア文庫
9784092895850,すみっコぐらしの読書ノート　ぱーと２,,すみっコぐらしの読書ノート　ぱーと２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,サンエックス,ちゃおノベルズ
9784092314122,小説　アオアシ,１,小説　アオアシ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江橋よしのり,小学館ジュニア文庫
9784092313613,ラーヤと龍の王国　Ｄｉｓｎｅｙ,,ラーヤと龍の王国　Ｄｉｓｎｅｙ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,テニー・ネルソン,小学館ジュニア文庫
9784092313873,ＰＵＩ　ＰＵＩ　モルカー　ストーリーズ　モフモフなおはなし、あつめました,,ＰＵＩ　ＰＵＩ　モルカー　ストーリーズ　モフモフなおはなし、あつめました,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,佐藤結,小学館ジュニア文庫
9784092308596,名探偵コナン　コナンと海老蔵　歌舞伎十八番ミステリー,,名探偵コナン　コナンと海老蔵　歌舞伎十八番ミステリー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313248,華麗なる探偵アリス＆ペンギン　リトル・リドル・アリス,,華麗なる探偵アリス＆ペンギン　リトル・リドル・アリス,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313958,ミラベルと魔法だらけの家,,ミラベルと魔法だらけの家,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,アンジェラ・セルバンテス,小学館ジュニア文庫
9784092313194,天国の犬ものがたり～幸せになるために～,,天国の犬ものがたり～幸せになるために～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092307926,まじっく快斗１４１２,２,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092313354,劇場版ひみつ×戦士ファントミラージュ！　映画になってちょーだいします,,劇場版ひみつ×戦士ファントミラージュ！　映画になってちょーだいします,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,富井杏,小学館ジュニア文庫
9784092313071,おはなし！コウペンちゃん　きみのそばにいるよ,,おはなし！コウペンちゃん　きみのそばにいるよ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,深山くのえ,小学館ジュニア文庫
9784092314184,華麗なる探偵アリス＆ペンギン　ペンギン・ウォンテッド！,,華麗なる探偵アリス＆ペンギン　ペンギン・ウォンテッド！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092314153,探偵ハイネは予言をはずさない　ハウス・オブ・ホラー,,探偵ハイネは予言をはずさない　ハウス・オブ・ホラー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313064,華麗なる探偵アリス＆ペンギン　ファンシー・ファンタジー,,華麗なる探偵アリス＆ペンギン　ファンシー・ファンタジー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092312722,華麗なる探偵アリス＆ペンギン　ウィッチ・ハント！,,華麗なる探偵アリス＆ペンギン　ウィッチ・ハント！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092314177,名探偵コナン　世紀末の魔術師,,名探偵コナン　世紀末の魔術師,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,水稀しま,小学館ジュニア文庫
9784092313538,ソウルフル・ワールド,,ソウルフル・ワールド,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,テニー・ネルソン,小学館ジュニア文庫
9784092313002,天国の犬ものがたり～扉のむこう～,,天国の犬ものがたり～扉のむこう～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092307797,華麗なる探偵アリス＆ペンギン　ワンダー・チェンジ！,,華麗なる探偵アリス＆ペンギン　ワンダー・チェンジ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313989,姫さまですよねっ！？　姫さまＶＳ．暴君殿さまＶＳ．忍者　大坂城は大さわぎ,,姫さまですよねっ！？　姫さまＶＳ．暴君殿さまＶＳ．忍者　大坂城は大さわぎ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,ソウマチ,小学館ジュニア文庫
9784092307469,天国の犬ものがたり～ずっと一緒～,,天国の犬ものがたり～ずっと一緒～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092313255,名探偵コナン　読書ノート,,名探偵コナン　読書ノート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,青山剛昌,小学館ジュニア文庫スペシャル
9784092312999,名探偵ピカチュウ,,名探偵ピカチュウ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江坂純,小学館ジュニア文庫
9784092313309,ディセンダント,２,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,エリック・ジェロン,小学館ジュニア文庫
9784092312005,天国の犬ものがたり～僕の魔法～,,天国の犬ものがたり～僕の魔法～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092308138,まじっく快斗１４１２,３,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092312838,小説　イナズマイレブン　オリオンの刻印,１,小説　イナズマイレブン　オリオンの刻印,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,江橋よしのり,小学館ジュニア文庫
9784092313651,劇場版ポリス×戦士ラブパトリーナ！　怪盗からの挑戦！ラブでパパッとタイホせよ！,,劇場版ポリス×戦士ラブパトリーナ！　怪盗からの挑戦！ラブでパパッとタイホせよ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,富井杏,小学館ジュニア文庫
9784092312449,華麗なる探偵アリス＆ペンギン　ホームズ・イン・ジャパン,,華麗なる探偵アリス＆ペンギン　ホームズ・イン・ジャパン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092308145,華麗なる探偵アリス＆ペンギン　ミラー・ラビリンス,,華麗なる探偵アリス＆ペンギン　ミラー・ラビリンス,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092308985,天国の犬ものがたり～ありがとう～,,天国の犬ものがたり～ありがとう～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092308633,華麗なる探偵アリス＆ペンギン　ペンギン・パニック！,,華麗なる探偵アリス＆ペンギン　ペンギン・パニック！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313699,ジュラシック・ワールド　サバイバル・キャンプ,,ジュラシック・ワールド　サバイバル・キャンプ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,スティーブ・ベーリング,小学館ジュニア文庫
9784092313842,キラッとプリ☆チャン　プリティーオールフレンズ,,キラッとプリ☆チャン　プリティーオールフレンズ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,桑原美保,小学館ジュニア文庫
9784092311657,謎解きはディナーのあとで,,謎解きはディナーのあとで,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,東川篤哉,小学館ジュニア文庫
9784092308510,華麗なる探偵アリス＆ペンギン　トラブル・ハロウィン,,華麗なる探偵アリス＆ペンギン　トラブル・ハロウィン,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092307568,天国の犬ものがたり～わすれないで～,,天国の犬ものがたり～わすれないで～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092308787,華麗なる探偵アリス＆ペンギン　ミステリアス・ナイト,,華麗なる探偵アリス＆ペンギン　ミステリアス・ナイト,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092312043,華麗なる探偵アリス＆ペンギン　パーティ・パーティ,,華麗なる探偵アリス＆ペンギン　パーティ・パーティ,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092312920,ディセンダント,,ディセンダント,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,リコ・グリーン,小学館ジュニア文庫
9784092311640,華麗なる探偵アリス＆ペンギン　アラビアン・デート,,華麗なる探偵アリス＆ペンギン　アラビアン・デート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092308220,まじっく快斗１４１２,６,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092308169,まじっく快斗１４１２,４,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092314139,ジュラシック・ワールド　新たなる支配者,,ジュラシック・ワールド　新たなる支配者,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,梅津かおり,小学館ジュニア文庫
9784092895775,すみっコぐらしの読書ノート,,すみっコぐらしの読書ノート,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,サンエックス,ちゃおノベルズ
9784092307841,天国の犬ものがたり～未来～,,天国の犬ものがたり～未来～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092308251,１２歳。～おとなでも、こどもでも～,,１２歳。～おとなでも、こどもでも～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,辻みゆき,小学館ジュニア文庫
9784092308213,まじっく快斗１４１２,５,まじっく快斗１４１２,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,浜崎達也,小学館ジュニア文庫
9784092308350,華麗なる探偵アリス＆ペンギン　サマー・トレジャー,,華麗なる探偵アリス＆ペンギン　サマー・トレジャー,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092312357,天国の犬ものがたり～笑顔をあげに～,,天国の犬ものがたり～笑顔をあげに～,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,藤咲あゆな,小学館ジュニア文庫
9784092308978,華麗なる探偵アリス＆ペンギン　アリスｖｓ．ホームズ！,,華麗なる探偵アリス＆ペンギン　アリスＶＳ．ホームズ！,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,南房秀久,小学館ジュニア文庫
9784092313569,メチャ盛りユーチューバーアイドルいおん☆,,メチャ盛りユーチューバーアイドルいおん☆,児童書,児童文庫,児童文庫,小学館ジュニア文庫,小学館,山本李奈,小学館ジュニア文庫
